Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
690,Seychelles,2015,Exports FOB (millions of US dollars),G,,474,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2020,Exports FOB (millions of US dollars),G,,961,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2021,Exports FOB (millions of US dollars),G,,"1,952","As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2022,Exports FOB (millions of US dollars),G,,"1,865","Estimate.;As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,1995,Balance imports/exports (millions of US dollars),G,,-202,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2005,Balance imports/exports (millions of US dollars),G,,-335,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2010,Balance imports/exports (millions of US dollars),G,,-763,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2015,Balance imports/exports (millions of US dollars),G,,-501,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2020,Balance imports/exports (millions of US dollars),G,,-533,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2021,Balance imports/exports (millions of US dollars),G,,104,"As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
690,Seychelles,2022,Balance imports/exports (millions of US dollars),G,,-405,"Estimate.;As of 2010, trade in services data reflect improvement of the coverage of balance of payment statistics.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,1995,Imports CIF (millions of US dollars),G,,131,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2005,Imports CIF (millions of US dollars),G,,341,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2010,Imports CIF (millions of US dollars),G,,776,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2015,Imports CIF (millions of US dollars),G,,"1,759",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2020,Imports CIF (millions of US dollars),G,,"1,122",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2021,Imports CIF (millions of US dollars),G,,"1,736",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2022,Imports CIF (millions of US dollars),G,,"1,907",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,1995,Exports FOB (millions of US dollars),G,,42,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2005,Exports FOB (millions of US dollars),G,,154,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2010,Exports FOB (millions of US dollars),G,,319,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2015,Exports FOB (millions of US dollars),G,,93,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2020,Exports FOB (millions of US dollars),G,,168,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2021,Exports FOB (millions of US dollars),G,,410,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2022,Exports FOB (millions of US dollars),G,,491,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,1995,Balance imports/exports (millions of US dollars),G,,-89,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2005,Balance imports/exports (millions of US dollars),G,,-187,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2010,Balance imports/exports (millions of US dollars),G,,-457,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2015,Balance imports/exports (millions of US dollars),G,,"-1,666",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2020,Balance imports/exports (millions of US dollars),G,,-954,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2021,Balance imports/exports (millions of US dollars),G,,"-1,326",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
694,Sierra Leone,2022,Balance imports/exports (millions of US dollars),G,,"-1,416",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,1995,Imports CIF (millions of US dollars),G,,"124,503",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2005,Imports CIF (millions of US dollars),G,,"200,724",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2010,Imports CIF (millions of US dollars),G,,"313,071",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2015,Imports CIF (millions of US dollars),G,,"308,122",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2020,Imports CIF (millions of US dollars),G,,"328,624",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2021,Imports CIF (millions of US dollars),G,,"406,318",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2022,Imports CIF (millions of US dollars),G,,"475,413",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,1995,Exports FOB (millions of US dollars),G,,"118,263",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2005,Exports FOB (millions of US dollars),G,,"230,344",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2010,Exports FOB (millions of US dollars),G,,"353,240",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2015,Exports FOB (millions of US dollars),G,,"357,941",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2020,Exports FOB (millions of US dollars),G,,"373,684",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2021,Exports FOB (millions of US dollars),G,,"457,081",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2022,Exports FOB (millions of US dollars),G,,"514,966",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,1995,Balance imports/exports (millions of US dollars),G,,"-6,240",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2005,Balance imports/exports (millions of US dollars),G,,"29,619",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2010,Balance imports/exports (millions of US dollars),G,,"40,169",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2015,Balance imports/exports (millions of US dollars),G,,"49,820",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2020,Balance imports/exports (millions of US dollars),G,,"45,059",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2021,Balance imports/exports (millions of US dollars),G,,"50,763",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
702,Singapore,2022,Balance imports/exports (millions of US dollars),G,,"39,553",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
703,Slovakia,1995,Imports CIF (millions of US dollars),S,,"8,162",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
